0 0 0 77 -6.798948
0 0 0 145 -10.145526
0 0 0 129 -5.957778
0 0 0 83 -9.325224
0 0 0 164 -9.344447
0 0 0 101 -10.810480
0 0 0 84 -8.981844
0 0 0 59 -8.000748
0 0 0 108 -6.571447
0 0 0 50 -4.115881
0 0 0 65 -8.183280
0 0 0 168 -5.873523
0 0 0 75 -9.412753
0 0 0 80 -10.711165
0 0 0 110 -7.040799
0 0 0 72 -6.923781
0 0 0 104 -7.801537
0 0 0 100 -8.789833
0 0 0 81 -10.013802
0 0 0 45 -3.618376
0 0 0 24 -2.881480
0 0 0 70 -6.108383
0 0 0 206 -9.947510
0 0 0 172 -5.929617
0 0 0 80 -9.128817
0 0 0 137 -5.526302
0 0 0 126 -8.961782
0 0 0 43 -3.676704
0 0 0 59 -8.015367
0 0 0 269 -8.184936
0 0 0 57 -3.782822
0 0 0 80 -6.655157
0 0 0 73 -1.830111
0 0 0 109 -4.661226
0 0 0 114 -10.791637
0 0 0 156 -7.355440
0 0 0 35 -1.863703
0 0 0 174 -9.744128
0 0 0 23 -1.506428
0 0 0 127 -4.522969
0 0 0 50 -2.635382
0 0 0 213 -3.222774
0 0 0 152 -7.603873
0 0 0 79 -6.580286
0 0 0 123 -8.344581
0 0 0 69 -6.037312
0 0 0 78 -7.905198
0 0 0 54 -7.694396
0 0 0 216 -5.716818
0 0 0 104 -4.694218
0 0 0 72 -2.808721
0 0 0 82 -9.833414
0 0 0 117 -3.842879
0 0 0 225 -9.823588
0 0 0 98 -4.503506
0 0 0 74 -6.161219
0 0 0 107 -4.633979
0 0 0 81 -7.910370
0 0 0 60 -8.165033
0 0 0 42 -4.504554
0 0 0 78 -5.643922
0 0 0 106 -8.471176
0 0 0 76 -4.943788
0 0 0 130 -6.383422
0 0 0 58 -4.806769
0 0 0 71 -9.555810
0 0 0 57 -8.048862
0 0 0 65 -4.293571
0 0 0 80 -9.048356
0 0 0 91 -5.340672
0 0 0 234 -7.884696
0 0 0 63 -5.781331
0 0 0 82 -9.518443
0 0 0 113 -0.075845
0 0 0 211 -3.350155
0 0 0 86 -4.122284
0 0 0 62 -3.984319
0 0 0 42 -4.445085
0 0 0 138 -8.330304
0 0 0 69 -7.796429
0 0 0 115 -8.752904
0 0 0 81 -8.523401
0 0 0 101 -9.833406
0 0 0 137 -10.393725
0 0 0 89 -10.447638
0 0 0 134 -7.619637
0 0 0 232 -6.084988
0 0 0 79 -7.769746
0 0 0 76 -8.368680
0 0 0 34 -1.872755
0 0 0 28 -2.242413
0 0 0 141 -4.164844
0 0 0 63 -7.413272
0 0 0 161 -3.845773
0 0 0 68 -6.123458
0 0 0 37 -2.462448
0 0 0 81 -6.986269
0 0 0 101 -4.061354
0 0 0 117 -6.037983
0 0 0 158 -10.036585
0 0 0 76 -6.760213
0 0 0 58 -9.415777
0 0 0 84 -7.476179
0 0 0 169 -6.620712
0 0 0 82 -9.369870
0 0 0 52 -6.122402
0 0 0 80 -7.016623
0 0 0 127 -9.017901
0 0 0 46 -3.046147
0 0 0 146 -8.630578
0 0 0 71 -7.059320
0 0 0 133 -7.973911
0 0 0 90 -9.574951
0 0 0 40 -3.929221
0 0 0 154 -8.384162
0 0 0 127 -6.530390
0 0 0 181 -2.885329
0 0 0 113 -6.451027
0 0 0 100 -7.483548
0 0 0 163 -8.744259
0 0 0 92 -10.362326
0 0 0 53 -7.276121
0 0 0 74 -8.611494
0 0 0 26 -2.162676
0 0 0 24 -2.527064
0 0 0 108 -2.601595
0 0 0 117 -7.947220
0 0 0 89 -7.799954
0 0 0 107 -5.364381
0 0 0 72 -8.575043
0 0 0 78 -8.916492
0 0 0 41 -3.153380
0 0 0 79 -10.027088
0 0 0 70 -6.500899
0 0 0 65 -6.063868
0 0 0 80 -7.992810
0 0 0 89 -5.965767
0 0 0 62 -2.584991
0 0 0 32 -1.771875
0 0 0 104 -6.857325
0 0 0 100 -11.343470
0 0 0 107 -5.752621
0 0 0 81 -7.674449
0 0 0 60 -7.587079
0 0 0 35 -2.008207
0 0 0 61 -10.088777
0 0 0 58 -8.330266
0 0 0 197 -8.684080
0 0 0 138 -5.536036
0 0 0 75 -9.217339
0 0 0 39 -1.815880
0 0 0 71 -5.548196
0 0 0 93 -4.493625
0 0 0 89 -11.356253
0 0 0 99 -7.976306
0 0 0 80 -8.936351
0 0 0 30 -3.010750
0 0 0 49 -5.388700
0 0 0 35 -3.036303
0 0 0 87 -6.695661
0 0 0 118 -8.180136
0 0 0 78 -9.392037
0 0 0 358 -7.236432
0 0 0 261 -10.964404
0 0 0 116 -2.424230
0 0 0 130 -5.034172
0 0 0 75 -7.346557
0 0 0 79 -4.195813
0 0 0 74 -10.327098
0 0 0 112 -5.912562
0 0 0 72 -9.358314
0 0 0 109 -10.443632
0 0 0 80 -9.383120
0 0 0 80 -10.143640
0 0 0 32 -2.292702
0 0 0 56 -6.986623
0 0 0 78 -5.962089
0 0 0 48 -1.636194
0 0 0 140 -4.040758
0 0 0 106 -5.219663
0 0 0 71 -6.635575
0 0 0 83 -5.413046
0 0 0 139 -1.320503
0 0 0 74 -8.766109
0 0 0 85 -8.381926
0 0 0 101 -10.166039
0 0 0 201 -4.088808
0 0 0 116 -1.789460
0 0 0 265 -8.517013
0 0 0 62 -6.398959
0 0 0 96 -6.103182
0 0 0 284 -8.860125
0 0 0 88 -6.049638
0 0 0 113 -8.121195
0 0 0 75 -4.806174
0 0 0 36 -2.880607
0 0 0 101 -9.973414
0 0 0 45 -5.930352
0 0 0 88 -9.824356
0 0 0 89 -11.560567
0 0 0 77 -8.910309
0 0 0 78 -10.926740
0 0 0 49 -3.344127
0 0 0 66 -6.574531
0 0 0 42 -4.234937
0 0 0 118 -9.871297
0 0 0 224 -5.214376
0 0 0 233 -7.405845
0 0 0 93 -4.906027
0 0 0 108 -9.263742
0 0 0 109 -5.767898
0 0 0 113 -9.615068
0 0 0 182 -6.922192
0 0 0 22 -1.302586
0 0 0 48 -2.538213
0 0 0 52 -6.511776
0 0 0 103 -10.855148
0 0 0 155 -6.646860
0 0 0 67 -6.629553
0 0 0 148 -9.023261
0 0 0 60 -6.181029
0 0 0 76 -9.831199
0 0 0 217 -5.140723
0 0 0 177 -6.618154
0 0 0 73 -10.150413
0 0 0 143 -7.901547
0 0 0 61 -6.553543
0 0 0 245 -6.889438
0 0 0 78 -11.286304
0 0 0 166 -9.510197
0 0 0 93 -5.399830
0 0 0 60 -8.137085
0 0 0 177 -8.522976
0 0 0 132 -6.214406
0 0 0 124 -7.455164
0 0 0 101 -3.390649
0 0 0 152 -3.481478
0 0 0 168 -8.662997
0 0 0 143 -4.091600
0 0 0 101 -3.990396
0 0 0 43 -3.979576
0 0 0 182 -4.385768
0 0 0 149 -4.396024
0 0 0 102 -8.306058
0 0 0 46 -3.725360
0 0 0 59 -5.215639
0 0 0 119 -6.648368
0 0 0 74 -5.285554
0 0 0 137 -9.890921
0 0 0 47 -4.636528
0 0 0 73 -5.776293
0 0 0 372 -6.817523
0 0 0 60 -6.875886
0 0 0 78 -8.707439
0 0 0 154 -3.922216
0 0 0 112 -7.039672
0 0 0 30 -2.788208
0 0 0 73 -7.533644
0 0 0 138 -9.232743
0 0 0 47 -4.524209
0 0 0 80 -9.088434
0 0 0 61 -8.101105
0 0 0 62 -2.774235
0 0 0 98 -7.173977
0 0 0 56 -8.380106
0 0 0 33 -2.396176
0 0 0 126 -7.143429
0 0 0 94 -9.308534
0 0 0 76 -10.752939
0 0 0 111 -8.102781
0 0 0 66 -6.849842
0 0 0 43 -5.233678
0 0 0 143 -4.393215
0 0 0 218 -6.680581
0 0 0 81 -4.790642
0 0 0 122 -9.305089
0 0 0 88 -8.158824
0 0 0 279 -10.369673
0 0 0 116 -10.918599
0 0 0 112 -9.840243
0 0 0 85 -9.090103
0 0 0 64 -6.515028
0 0 0 103 -5.949437
0 0 0 65 -6.962348
0 0 0 69 -8.422514
0 0 0 158 -6.213675
0 0 0 120 -7.270216
0 0 0 161 -7.731662
0 0 0 113 -7.420094
0 0 0 39 -3.065297
